Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,City,State,Product_Name,Category,Sub category,Price,Sales,Quantity,Discount %,Profit,Sales_Channel,Payment_Mode
ORD-104302,15-06-2024,CUST-1355,Amit Sharma,CORPORATE,South,Chennai,Delhi,USB Cable,Furniture,Storage,3233.6,873.9018000237218,1,5,466.76,online ,Credit Card
ORD-104303,07-03-2024,CUST-1231,Ravi Kumar,consumer ,North,Kolkata,Karnataka,iPhone,Furniture,Phones,2594.27,7380.196172906653,10, ,7002.34,Offline,Debit Card
ORD-104304,22-10-2023,CUST-1783,Neha Singh,consumer ,North,Kolkata,Karnataka,USB Cable,Office Supplies,Chairs,1439.25,818.8775525952118,2,,-77.0,online ,Credit Card
ORD-104305,01-11-2023,CUST-1482,Amit Sharma,consumer ,North,Mumbai,Tamil Nadu,Ring Binder,Technology,Phones,569.78,1134.639695474691,7, ,157.64,online ,UPI
ORD-104306,19-08-2024,CUST-1162,Ravi Kumar,CORPORATE,West,Mumbai,West Bengal,Ring Binder,Furniture,Storage,1719.93,489.2868052927159,1,0,394.91,online ,Cash
ORD-104307,21-06-2024,CUST-1116,Amit Sharma,Home Office,North,Bengaluru,Maharashtra,Ring Binder,Furniture,Binders,4946.39,12664.370205465648,9,,-2337.97,Offline,upi
ORD-104308,26-05-2023,CUST-1225,Neha Singh,Home Office,West,Kolkata,Delhi,Dining Table,Office Supplies,Chairs,4045.68,4603.670713195617,4,0,-32.3,online ,Debit Card
ORD-104309,24-10-2023,CUST-1023,Ravi Kumar,Corporate,West,Kolkata,West Bengal,iPhone,Furniture,Accessories,4480.92,2549.4700732846527,2, ,-509.22,Offline,Cash
ORD-104310,04-02-2024,CUST-1143,Ravi Kumar,consumer , north,Bengaluru,Maharashtra,Dining Table,Office Supplies,Chairs,1284.01,1826.3800005346152,5, ,1557.34,online ,upi
ORD-104311,17-05-2024,CUST-1250,Neha Singh,CORPORATE, north,Delhi,Karnataka,Office Chair,Office Supplies,Chairs,1037.97,2362.2590467736723,8,,763.82,online ,UPI
ORD-104312,29-06-2024,CUST-1858,Ravi Kumar,Consumer, north,Chennai,West Bengal,Dining Table,Furniture,Binders,3518.46,7206.722717010514,8,10,-1724.74,online ,Debit Card
ORD-104313,05-12-2023,CUST-1593,Neha Singh,Corporate,West,Delhi,Tamil Nadu,Ring Binder,Technology,Storage,4360.53,1054.4133072143557,1,15,381.79,Offline,upi
ORD-104314,11-01-2024,CUST-1845,Amit Sharma,Consumer,North,Chennai,Karnataka,Office Chair,Furniture,Chairs,4843.0,10470.822408497983,8,5,1023.63,Offline,upi
ORD-104315,20-08-2024,CUST-1606,Ravi Kumar,CORPORATE,East,Bengaluru,West Bengal,Dining Table,Technology,Storage,3131.25,4453.90018510293,5,,-2876.92,Online,upi
ORD-104316,12-02-2023,CUST-1941,Neha Singh,Consumer,West,Delhi,Karnataka,Dining Table,Furniture,Binders,2936.84,1503.852907785164,2,10,-466.5,online ,upi
ORD-104317,25-10-2023,CUST-1287,Ravi Kumar,CORPORATE, north,Delhi,Tamil Nadu,Ring Binder,Furniture,Binders,4627.1,11254.540997492275,9,5,4946.22,Offline,Debit Card
ORD-104318,20-12-2023,CUST-1824,Ravi Kumar,Home Office,East,Kolkata,Delhi,Dining Table,Technology,Accessories,560.29,812.8977693207455,6,15,456.82,online ,UPI
ORD-104319,20-10-2023,CUST-1889,Neha Singh,Corporate,East,Chennai,Tamil Nadu,iPhone,Office Supplies,Chairs,490.08,139.41827721933694,1,0,68.83,Offline,Cash
ORD-104320,24-01-2023,CUST-1947,Amit Sharma,Corporate,North,Chennai,Tamil Nadu,Ring Binder,Office Supplies,Phones,4601.55,9948.794725133985,8,5,9985.65,online ,Cash
ORD-104321,15-07-2023,CUST-1358,Ravi Kumar,Corporate,South,Delhi,Tamil Nadu,USB Cable,Technology,Accessories,2068.71,2648.284427251631,5,10,1123.17,online ,UPI
ORD-104322,13-03-2023,CUST-1374,Amit Sharma,Consumer, north,Delhi,Maharashtra,USB Cable,Furniture,Binders,3887.25,19905.28180705872,1,10,666.79,online ,Debit Card
ORD-104323,05-05-2023,CUST-1777,Ravi Kumar,Corporate,East,Delhi,Tamil Nadu,Ring Binder,Office Supplies,Chairs,2585.66,4413.421433336811,6,,-1335.07,online ,upi
ORD-104324,26-01-2024,CUST-1562,Neha Singh,Consumer,South,Delhi,Karnataka,Dining Table,Technology,Accessories,2833.53,4111.0298810329705,6,15,2107.26,online ,Debit Card
ORD-104325,23-05-2024,CUST-1981,Amit Sharma,CORPORATE,East,Bengaluru,Tamil Nadu,Ring Binder,Furniture,Binders,2316.43,5041.193419315075,9,15,5139.04,Offline,Cash
ORD-104326,06-02-2024,CUST-1478,Ravi Kumar,Consumer,South,Bengaluru,Karnataka,Ring Binder,Furniture,Accessories,2648.29,57257.42053529209,4,5,-1732.68,online ,upi
ORD-104327,19-07-2024,CUST-1467,Amit Sharma,consumer , north,Kolkata,West Bengal,Dining Table,Furniture,Binders,3969.08,10162.138144204075,9, ,7323.05,online ,upi
ORD-104328,15-05-2023,CUST-1662,Neha Singh,CORPORATE,East,Bengaluru,Tamil Nadu,USB Cable,Technology,Tables,4542.33,5168.8199735693015,4, ,-1351.44,Offline,UPI
ORD-104329,09-04-2023,CUST-1487,Ravi Kumar,consumer , north,Chennai,Karnataka,USB Cable,Office Supplies,Storage,568.09,1616.1061276839112,10,,499.73,Offline,Debit Card
ORD-104330,05-02-2023,CUST-1025,Neha Singh,Consumer,West,Kolkata,Delhi,USB Cable,Furniture,Phones,2724.69,736.366784710996,1,5,502.24,Offline,Credit Card
ORD-104331,02-04-2023,CUST-1471,Amit Sharma,CORPORATE,South,Chennai,Maharashtra,Dining Table,Furniture,Tables,935.62,1809.928484513569,8,15,265.85,online ,Debit Card
ORD-104332,18-11-2023,CUST-1736,Amit Sharma,consumer ,West,Kolkata,Delhi,iPhone,Furniture,Storage,2756.68,705.7993388098824,1,10,-263.93,online ,UPI
ORD-104333,02-07-2023,CUST-1478,Neha Singh,Consumer, north,Bengaluru,Karnataka,Ring Binder,Furniture,Tables,2354.94,4019.6091791736694,6, ,4236.07,online ,Debit Card
ORD-104334,22-07-2023,CUST-1277,Ravi Kumar,Corporate,North,Bengaluru,Tamil Nadu,USB Cable,Furniture,Phones,4409.4,6271.9449025765625,5, ,1063.38,Offline,Cash
ORD-104335,05-05-2023,CUST-1281,Ravi Kumar,consumer ,North,Mumbai,Tamil Nadu,Office Chair,Office Supplies,Tables,2103.95,4070.0248400633427,8,15,-2576.26,Offline,Debit Card
ORD-104336,27-01-2023,CUST-1015,Neha Singh,Corporate,North,Delhi,Delhi,USB Cable,Office Supplies,Accessories,2146.34,,9,10,1536.26,Offline,Debit Card
ORD-104337,26-04-2023,CUST-1188,Neha Singh,Consumer,South,Kolkata,West Bengal,Office Chair,Furniture,Accessories,4557.35,11668.301034871669,9,,-834.91,Online,Cash
ORD-104338,15-01-2023,CUST-1560,Neha Singh,consumer ,South,Delhi,West Bengal,Ring Binder,Furniture,Accessories,806.82,206.57277958710685,1,10,94.02,Online,Cash
ORD-104339,16-09-2023,CUST-1796,Amit Sharma,Corporate, north,Chennai,Tamil Nadu,Office Chair,Technology,Accessories,4946.74,281450.3626558859,10,0,-3863.71,online ,upi
ORD-104340,26-06-2024,CUST-1171,  Pooja Verma,CORPORATE,West,Bengaluru,Delhi,iPhone,Technology,Tables,4818.27,7813.016413872593,6,5,-4009.06,Offline,Credit Card
ORD-104341,04-04-2023,CUST-1807,Amit Sharma,Home Office,East,Chennai,Karnataka,Office Chair,Furniture,Tables,1568.05,1137.5044156256843,3,15,-88.08,Online,Debit Card
ORD-104342,22-12-2023,CUST-1965,  Pooja Verma,Home Office,East,Chennai,West Bengal,iPhone,Furniture,Binders,975.42,707.5944117148244,3,15,-119.36,Online,upi
ORD-104343,11-06-2023,CUST-1966,Ravi Kumar,Corporate,South,Chennai,Maharashtra,Dining Table,Furniture,Storage,3290.83,8425.597133111727,9,,-5327.81,Offline,upi
ORD-104344,16-09-2023,CUST-1081,Amit Sharma,Consumer,East,Mumbai,West Bengal,USB Cable,Technology,Phones,4146.85,4718.794342858369,4, ,2347.21,Offline,UPI
ORD-104345,30-01-2023,CUST-1403,  Pooja Verma,consumer , north,Bengaluru,West Bengal,USB Cable,Office Supplies,Binders,4357.09,11155.570179167496,9, ,9706.76,Offline,UPI
ORD-104346,29-03-2023,CUST-1986,Amit Sharma,CORPORATE,East,Bengaluru,Maharashtra,Dining Table,Furniture,Accessories,2399.61,4095.8556831328738,6,0,-2118.34,Online,UPI
ORD-104347,30-04-2023,CUST-1129,Ravi Kumar,Consumer,West,Mumbai,Tamil Nadu,Office Chair,Technology,Storage,3801.29,4866.271956907661,5,10,-2213.29,online ,upi
ORD-104348,13-04-2023,CUST-1818,Amit Sharma,CORPORATE,North,Bengaluru,West Bengal,iPhone,Technology,Accessories,2490.45,7084.848361510319,10,0,2959.65,Online,upi
ORD-104349,04-01-2023,CUST-1224,Neha Singh,Consumer,South,Chennai,Tamil Nadu,Office Chair,Technology,Accessories,3941.94,10092.65090050183,9, ,-6400.1,online ,UPI
ORD-104350,24-05-2024,CUST-1851,Ravi Kumar,Corporate, north,Chennai,Delhi,Dining Table,Office Supplies,Tables,4837.74,12386.190801329734,9, ,-183.51,Offline,UPI
ORD-104351,19-04-2023,CUST-1782,  Pooja Verma,Home Office,East,Delhi,Delhi,Ring Binder,Technology,Phones,2135.2,6074.230850447442,10, ,5073.09,online ,UPI
ORD-104352,23-04-2023,CUST-1648,Neha Singh,CORPORATE, north,Mumbai,Maharashtra,USB Cable,Furniture,Binders,3100.07,2645.7297910097323,3, ,-1078.98,Online,UPI
ORD-104353,04-08-2024,CUST-1632,Neha Singh,Consumer, north,Mumbai,Karnataka,Dining Table,Office Supplies,Phones,4281.77,243616.14301723815,10,,10689.45,Online,Cash
ORD-104354,27-06-2023,CUST-1010,  Pooja Verma,Consumer,South,Delhi,Tamil Nadu,Ring Binder,Office Supplies,Storage,3650.29,934.592902011098,1,10,281.05,Offline,Cash
ORD-104355,16-04-2023,CUST-1678,Neha Singh,consumer ,North,Bengaluru,Karnataka,Office Chair,Furniture,Binders,4682.56,6793.699484516036,6,15,-897.0,Online,Cash
ORD-104356,05-01-2023,CUST-1478,Ravi Kumar,Consumer,West,Bengaluru,Karnataka,iPhone,Office Supplies,Binders,2835.45,5646.414624124597,7, ,2313.48,Online,upi
ORD-104357,31-03-2023,CUST-1857,  Pooja Verma,Corporate, north,Delhi,Delhi,Office Chair,Furniture,Binders,3587.04,8265.590991212413,9,10,-2158.33,Offline,upi
ORD-104358,14-05-2024,CUST-1678,  Pooja Verma,Home Office,North,Kolkata,Maharashtra,Dining Table,Technology,Storage,727.46,1407.248968472924,8,15,157.66,Offline,Credit Card
ORD-104359,27-04-2024,CUST-1018,Amit Sharma,Home Office,South,Chennai,Delhi,Dining Table,Technology,Binders,3219.58,9159.082128832697,10,0,-1991.53,Online,upi
ORD-104360,12-10-2023,CUST-1304,Neha Singh,CORPORATE,East,Mumbai,Tamil Nadu,Office Chair,Office Supplies,Phones,1997.28,3409.125082329056,6,,-2311.57,Online,Credit Card
ORD-104361,16-10-2023,CUST-1614,Neha Singh,Consumer,North,Kolkata,Tamil Nadu,iPhone,Office Supplies,Tables,4178.24,7131.770600011292,6,,6830.7,Offline,upi
ORD-104362,22-11-2023,CUST-1086,Ravi Kumar,Consumer,South,Bengaluru,West Bengal,iPhone,Furniture,Storage,4450.15,5696.915629209433,5,10,2400.82,Online,Cash
ORD-104363,24-03-2024,CUST-1879,  Pooja Verma,consumer ,East,Kolkata,Delhi,USB Cable,Technology,Binders,333.52,94.879986569934,1,0,81.18,Offline,Debit Card
ORD-104364,01-03-2024,CUST-1899,Ravi Kumar,Home Office,West,Mumbai,Delhi,Office Chair,Furniture,Binders,2394.49,4904.540294019041,8,10,1547.6,Offline,Credit Card
ORD-104365,18-06-2024,CUST-1763,Amit Sharma,Home Office, north,Chennai,Karnataka,Dining Table,Technology,Binders,4447.61,9615.969432834785,8,5,1299.79,online ,Credit Card
ORD-104366,02-01-2023,CUST-1154,Ravi Kumar,Home Office, north,Chennai,Delhi,USB Cable,Technology,Chairs,3293.96,8433.610953037594,9,0,-2049.21,Offline,Debit Card
ORD-104367,02-02-2024,CUST-1352,  Pooja Verma,Corporate,South,Kolkata,Maharashtra,Dining Table,Technology,Chairs,1487.92,2539.7066973579313,6,0,1743.88,online ,Credit Card
ORD-104368,10-08-2024,CUST-1217,Neha Singh,Corporate,North,Mumbai,Karnataka,Ring Binder,Technology,Phones,3750.0,5334.0121977280605,5, ,-2047.57,online ,UPI
ORD-104369,07-07-2024,CUST-1768,Amit Sharma,CORPORATE, north,Mumbai,Karnataka,USB Cable,Office Supplies,Phones,3649.91,9344.95894109262,9,0,1670.21,Online,Cash
ORD-104370,13-01-2023,CUST-1034,  Pooja Verma,consumer ,North,Mumbai,Karnataka,iPhone,Technology,Tables,2215.12,2520.635114545361,4,0,-1548.71,Offline,Credit Card
ORD-104371,03-10-2023,CUST-1858,Neha Singh,Home Office,West,Chennai,Tamil Nadu,Ring Binder,Furniture,Binders,3564.3,2027.9487654786267,2,,465.9,online ,UPI
ORD-104372,25-06-2024,CUST-1117,Ravi Kumar,Corporate,West,Mumbai,West Bengal,USB Cable,Furniture,Phones,4941.17,1335.3834665321206,1,5,1394.39,Offline,Debit Card
ORD-104373,01-07-2023,CUST-1866,Amit Sharma,Consumer,South,Chennai,Maharashtra,Ring Binder,Technology,Storage,3692.4,7983.164290963855,8,5,3378.86,Online,UPI
ORD-104374,17-07-2024,CUST-1354,Amit Sharma,consumer ,South,Delhi,Maharashtra,Office Chair,Technology,Tables,4467.32,4575.117390300366,4,10,-2513.11,Online,Credit Card
ORD-104375,12-01-2024,CUST-1991,  Pooja Verma,Corporate,West,Delhi,Tamil Nadu,Ring Binder,Furniture,Storage,4288.88,10980.930352604122,9,,-794.25,Online,Debit Card
ORD-104376,16-02-2024,CUST-1810,Amit Sharma,Corporate,North,Mumbai,Tamil Nadu,Ring Binder,Office Supplies,Tables,3378.57,6727.964540594488,7, ,786.48,online ,Debit Card
ORD-104377,29-02-2024,CUST-1548,Amit Sharma,CORPORATE, north,Mumbai,West Bengal,Office Chair,Office Supplies,Chairs,1413.17,2010.097604656897,5,0,949.52,online ,Credit Card
ORD-104378,03-03-2024,CUST-1925,Ravi Kumar,consumer ,North,Bengaluru,Tamil Nadu,USB Cable,Technology,Storage,516.6,1028.7389285026245,7, ,-477.22,Online,Credit Card
ORD-104379,31-05-2024,CUST-1506,  Pooja Verma,Corporate,West,Delhi,West Bengal,Dining Table,Technology,Accessories,2886.42,3284.5225573901284,4,,-1129.15,online ,Credit Card
ORD-104380,05-08-2024,CUST-1958,Neha Singh,Home Office,East,Kolkata,Karnataka,iPhone,Office Supplies,Chairs,4753.58,1284.6861697984077,1,5,368.78,online ,Credit Card
ORD-104381,22-03-2023,CUST-1502,Ravi Kumar,Corporate,South,Kolkata,Delhi,USB Cable,Office Supplies,Chairs,865.87,985.2930435513164,4,,-610.21,Online,Debit Card
ORD-104382,21-05-2024,CUST-1255,  Pooja Verma,Corporate, north,Kolkata,Maharashtra,Dining Table,Office Supplies,Storage,424.16,458.5287573557368,4,5,-61.77,Online,Cash
ORD-104383,19-04-2024,CUST-1158,  Pooja Verma,Home Office,South,Chennai,Tamil Nadu,Ring Binder,Office Supplies,Binders,1375.75,3913.742549879669,10,0,1735.93,Offline,Debit Card
ORD-104384,03-03-2023,CUST-1116,  Pooja Verma,Home Office,East,Mumbai,Karnataka,Office Chair,Furniture,Tables,4919.87,5598.431272797088,4, ,2363.47,Offline,Debit Card
ORD-104385,07-08-2023,CUST-1990,  Pooja Verma,consumer ,South,Bengaluru,Karnataka,USB Cable,Furniture,Accessories,1129.69,1606.87473057371,5,,52.74,Online,upi
ORD-104386,25-03-2024,CUST-1697,Neha Singh,Corporate,North,Bengaluru,Karnataka,Office Chair,Technology,Phones,2058.65,995.5969327140742,2,15,13.05,Offline,Debit Card
ORD-104387,07-02-2023,CUST-1984,Ravi Kumar,Consumer,South,Kolkata,West Bengal,Ring Binder,Furniture,Chairs,4697.97,5078.6310729268625,4,5,1270.38,online ,UPI
ORD-104388,23-03-2023,CUST-1680,  Pooja Verma,Corporate, north,Bengaluru,Maharashtra,iPhone,Furniture,Storage,1704.52,484.90295846780975,1, ,-311.2,Offline,upi
ORD-104389,20-03-2024,CUST-1314,Neha Singh,CORPORATE,West,Delhi,Maharashtra,iPhone,Office Supplies,Tables,4731.18,12786.327060354502,10,5,-7314.28,Online,Debit Card
ORD-104390,22-01-2024,CUST-1337,Amit Sharma,consumer ,East,Mumbai,Maharashtra,USB Cable,Furniture,Binders,2302.29,4584.698698610739,7,0,1888.73,online ,UPI
ORD-104391,19-04-2023,CUST-1408,Ravi Kumar,Consumer,South,Delhi,West Bengal,Ring Binder,Technology,Storage,4687.9,4534.297261753593,4,15,4578.96,Online,UPI
ORD-104392,28-06-2023,CUST-1640,Amit Sharma,Consumer,East,Chennai,Tamil Nadu,Dining Table,Office Supplies,Storage,4305.19,10471.553523769884,9,5,2720.56,Offline,Debit Card
ORD-104393,24-06-2024,CUST-1106,Neha Singh,Home Office, north,Kolkata,Maharashtra,Ring Binder,Technology,Accessories,2876.85,4910.4489571308695,6,0,-811.71,Online,Credit Card
ORD-104394,02-09-2023,CUST-1441,Amit Sharma,CORPORATE,East,Delhi,Maharashtra,Office Chair,Technology,Storage,1833.13,4458.739200968709,9,5,-2340.77,Offline,Debit Card
ORD-104395,04-09-2023,CUST-1001,Amit Sharma,CORPORATE,South,Chennai,Karnataka,Office Chair,Technology,Phones,681.5,1550.9885067740472,8,,-321.33,Offline,Cash
ORD-104396,17-09-2023,CUST-1501,Ravi Kumar,Corporate, north,Mumbai,Karnataka,USB Cable,Furniture,Storage,929.84,251.29598265936437,1,5,239.07,Online,Cash
ORD-104397,08-01-2024,CUST-1500,Ravi Kumar,Corporate,North,Chennai,West Bengal,Dining Table,Furniture,Tables,724.77,1030.9152054792976,5, ,889.12,Online,Cash
ORD-104398,16-07-2024,CUST-1156,  Pooja Verma,CORPORATE,East,Chennai,Maharashtra,Ring Binder,Office Supplies,Storage,2568.8,5115.417265848901,7,,-1970.49,Online,Cash
ORD-104399,26-10-2023,CUST-1480,Ravi Kumar,Corporate,East,Kolkata,Karnataka,USB Cable,Furniture,Phones,4183.91,4046.8197533983466,4,15,2490.04,Online,Debit Card
ORD-104400,01-11-2023,CUST-1143,  Pooja Verma,Corporate,South,Kolkata,West Bengal,iPhone,Office Supplies,Chairs,4059.88,9817.13708006153,10,15,5932.05,online ,Cash
ORD-104401,17-08-2024,CUST-1410,  Pooja Verma,consumer ,North,Delhi,West Bengal,USB Cable,Furniture,Phones,3489.41,4963.348134099805,5,,3014.62,Online,UPI
ORD-104402,02-01-2024,CUST-1279,Ravi Kumar,Consumer,West,Chennai,Tamil Nadu,Dining Table,Furniture,Binders,1092.79,310.87761010961316,1,0,140.98,online ,Credit Card
ORD-104403,20-06-2024,CUST-1854,Neha Singh,Home Office,South,Bengaluru,Tamil Nadu,Ring Binder,Furniture,Tables,4096.37,1165.3380024750556,1,,1173.6,Offline,Cash
ORD-104404,19-10-2023,CUST-1103,Neha Singh,Corporate,North,Delhi,Delhi,Ring Binder,Office Supplies,Phones,2245.29,3640.8260377788465,6,5,-1569.41,Offline,Debit Card
ORD-104405,30-07-2023,CUST-1993,Neha Singh,consumer ,West,Mumbai,Delhi,iPhone,Office Supplies,Storage,3948.73,7863.36095459963,7,,1260.5,Online,Debit Card
ORD-104406,15-04-2024,CUST-1649,  Pooja Verma,consumer , north,Mumbai,Delhi,USB Cable,Office Supplies,Binders,3650.81,986.6557058674292,1,5,-665.36,Offline,Credit Card
ORD-104407,25-04-2024,CUST-1115,Neha Singh,CORPORATE,South,Mumbai,West Bengal,Ring Binder,Furniture,Chairs,2538.08,4332.207897219083,6,,638.8,Online,Debit Card
ORD-104408,21-02-2024,CUST-1463,Amit Sharma,Consumer,North,Chennai,Delhi,Dining Table,Office Supplies,Tables,1846.21,2100.844087374405,4, ,-382.78,Offline,UPI
ORD-104409,29-07-2024,CUST-1562,  Pooja Verma,consumer ,East,Bengaluru,Maharashtra,Office Chair,Office Supplies,Storage,670.44,1716.5448661655043,9, ,-218.08,online ,Credit Card
ORD-104410,21-01-2024,CUST-1878,Neha Singh,consumer ,East,Kolkata,Tamil Nadu,Office Chair,Office Supplies,Binders,2680.33,6519.3918620340455,9,5,3248.43,Offline,Credit Card
ORD-104411,28-02-2024,CUST-1352,Ravi Kumar,consumer ,North,Delhi,Karnataka,USB Cable,Technology,Storage,3117.96,6208.995024223855,7,0,2761.74,Offline,UPI
ORD-104412,04-03-2023,CUST-1720,Ravi Kumar,Corporate,West,Kolkata,Karnataka,USB Cable,Office Supplies,Binders,2012.35,4579.79709700184,8, ,4387.76,Online,upi
ORD-104413,07-04-2024,CUST-1646,Amit Sharma,CORPORATE,South,Bengaluru,Maharashtra,Office Chair,Office Supplies,Binders,2477.61,2819.328418392111,4,0,-288.08,online ,Debit Card
ORD-104414,31-01-2023,CUST-1662,Ravi Kumar,consumer ,South,Chennai,Delhi,Ring Binder,Office Supplies,Storage,2179.71,6200.853188005242,10, ,-599.73,Offline,Cash
ORD-104415,05-08-2024,CUST-1586,Amit Sharma,Home Office,North,Bengaluru,Karnataka,Ring Binder,Office Supplies,Phones,2084.87,1186.2103478055787,2,,-385.67,Offline,Cash
ORD-104416,21-08-2024,CUST-1062,Amit Sharma,consumer ,East,Kolkata,Maharashtra,iPhone,Office Supplies,Phones,2258.98,4498.452699784861,7,,1673.59,Offline,Debit Card
ORD-104417,04-04-2023,CUST-1916,  Pooja Verma,CORPORATE,West,Delhi,West Bengal,Ring Binder,Office Supplies,Phones,3515.92,3000.6336265977666,3,0,-1627.24,Offline,UPI
ORD-104418,15-06-2024,CUST-1887,Ravi Kumar,Corporate,East,Mumbai,West Bengal,USB Cable,Furniture,Storage,1079.9,2457.685236192654,8, ,1725.35,Online,Debit Card
ORD-104419,15-05-2023,CUST-1258,Neha Singh,consumer ,East,Bengaluru,Maharashtra,Office Chair,Office Supplies,Binders,2905.85,6613.264787101049,8,0,6609.82,online ,Debit Card
ORD-104420,21-07-2023,CUST-1431,Neha Singh,Home Office,West,Delhi,Tamil Nadu,USB Cable,Technology,Phones,3657.32,1040.4367728530553,1, ,-711.95,Online,Credit Card
ORD-104421,30-07-2024,CUST-1788,Amit Sharma,Consumer,North,Kolkata,Delhi,Dining Table,Office Supplies,Accessories,644.6,1402.8281391634468,9,15,-344.19,online ,Credit Card
ORD-104422,11-06-2023,CUST-1334,Amit Sharma,consumer , north,Delhi,Maharashtra,iPhone,Office Supplies,Binders,2475.75,4930.120794116091,7,0,-1632.27,Online,Cash
ORD-104423,19-02-2024,CUST-1430,Neha Singh,Consumer,West,Delhi,Delhi,Dining Table,Furniture,Storage,2495.06,3832.8988386076494,6,10,893.87,Online,Credit Card
ORD-104424,14-04-2023,CUST-1531,Neha Singh,Corporate, north,Delhi,Tamil Nadu,Office Chair,Technology,Tables,4795.68,9549.947163456189,7, ,-908.93,Offline,Debit Card
ORD-104425,25-08-2023,CUST-1282,Neha Singh,consumer , north,Mumbai,Delhi,Office Chair,Office Supplies,Tables,2217.06,5392.5753844493565,9,5,-853.28,Online,UPI
ORD-104426,16-05-2024,CUST-1531,Amit Sharma,CORPORATE, north,Kolkata,Maharashtra,Office Chair,Technology,Storage,1174.99,2272.9804842129793,8,15,1811.55,Offline,upi
ORD-104427,27-05-2024,CUST-1591,Ravi Kumar,Home Office,North,Chennai,Maharashtra,Office Chair,Office Supplies,Accessories,4247.52,9666.698022440061,8,,550.87,Offline,Debit Card
ORD-104428,02-06-2023,CUST-1903,Amit Sharma,Corporate,East,Bengaluru,West Bengal,iPhone,Office Supplies,Binders,604.64,154.8086804138483,1,10,9.38,online ,Debit Card
ORD-104429,03-12-2023,CUST-1521,Ravi Kumar,CORPORATE,South,Kolkata,West Bengal,Ring Binder,Furniture,Chairs,2287.43,618.1935224743967,1,5,-284.96,Online,Cash
ORD-104430,31-01-2023,CUST-1167,Ravi Kumar,consumer ,North,Delhi,Karnataka,iPhone,Office Supplies,Chairs,Five Thousand,4094.0520758084153,4,0,1908.91,online ,Cash
ORD-104431,01-03-2023,CUST-1328,Ravi Kumar,Corporate, north,Chennai,Tamil Nadu,Dining Table,Technology,Accessories,1224.4,1480.3519612436003,5,15,1443.87,online ,Credit Card
ORD-104432,16-07-2023,CUST-1805,Ravi Kumar,consumer ,East,Chennai,West Bengal,Dining Table,Office Supplies,Binders,1631.05,788.802258219542,2,15,737.14,Online,upi
ORD-104433,03-12-2023,CUST-1701,Ravi Kumar,consumer ,North,Delhi,Karnataka,iPhone,Furniture,Storage,1511.86,4300.9491633371445,10,0,812.93,Online,Credit Card
ORD-104434,21-06-2023,CUST-1977,  Pooja Verma,consumer ,East,Kolkata,Maharashtra,Office Chair,Technology,Tables,3564.12,120656.83521199154,7,15,5800.42,Online,upi
ORD-104435,19-04-2024,CUST-1980,Neha Singh,Consumer, north,Delhi,Karnataka,Office Chair,Furniture,Chairs,2846.9,8098.8796403797405,10,,-3234.08,Offline,UPI
ORD-104436,01-06-2023,CUST-1038,Amit Sharma,CORPORATE,North,Kolkata,Tamil Nadu,iPhone,Furniture,Chairs,546.08,559.2576661008862,4,10,440.14,online ,UPI
ORD-104437,20-06-2023,CUST-1538,Neha Singh,Home Office, north,Bengaluru,Maharashtra,USB Cable,Office Supplies,Chairs,3360.77,7648.592287470307,8,0,-1147.68,Online,Cash
ORD-104438,05-10-2023,CUST-1210,Ravi Kumar,Consumer,South,Delhi,Delhi,Ring Binder,Technology,Tables,4725.81,12099.613528389717,9,0,11792.45,online ,Credit Card
ORD-104439,17-08-2024,CUST-1464,  Pooja Verma,Consumer,East,Kolkata,Tamil Nadu,iPhone,Furniture,Storage,2556.64,3927.500034140049,6,10,3997.12,Offline,Credit Card
ORD-104440,01-07-2023,CUST-1962,Amit Sharma,consumer ,East,Kolkata,Karnataka,iPhone,Furniture,Phones,3341.01,4514.65102802692,5,5,1200.18,Offline,Credit Card
ORD-104441,30-04-2024,CUST-1568,Amit Sharma,CORPORATE,West,Chennai,Karnataka,Dining Table,Technology,Chairs,252.52,610.6149579438647,10,15,-146.71,online ,Credit Card
ORD-104442,17-07-2023,CUST-1306,Amit Sharma,Consumer,South,Bengaluru,West Bengal,Dining Table,Office Supplies,Chairs,3264.68,4736.565849097946,6,15,-1281.59,Online,Cash
ORD-104443,25-08-2023,CUST-1778,Neha Singh,Home Office,West,Kolkata,Maharashtra,USB Cable,Technology,Storage,4696.12,8015.731635838303,6,,-1987.76,Online,Credit Card
ORD-104444,25-02-2024,CUST-1393,Neha Singh,consumer ,East,Mumbai,Maharashtra,Ring Binder,Technology,Phones,1617.45,4601.332282248134,10,0,-2378.3,Offline,Credit Card
ORD-104445,20-07-2024,CUST-1641,Amit Sharma,CORPORATE,East,Bengaluru,Maharashtra,USB Cable,Technology,Tables,4047.25,3454.0929387607825,3, ,2762.79,online ,upi
ORD-104446,04-10-2023,CUST-1334,Amit Sharma,consumer ,East,Bengaluru,Delhi,iPhone,Office Supplies,Chairs,4997.93,1421.8143777808536,1,,-868.99,Online,Debit Card
ORD-104447,12-08-2023,CUST-1352,  Pooja Verma,Home Office,West,Mumbai,Tamil Nadu,USB Cable,Office Supplies,Chairs,3165.34,5402.867894386092,6, ,4576.99,Offline,Debit Card
